sample_id,original_sample_id,sample_type,source,tif_path,x,y,valid_ratio,change_ratio,change_pixels,valid_pixels,selection_valid_min,selection_pos_min,selection_neg_max,selection_stride
007051,gfc_2018_2020_expansion_se_asia_myanmar_01_003328_004032,positive,gfc_2018_2020_expansion_se_asia_myanmar_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_myanmar_01.tif,4032,3328,0.1713409423828125,0.4335203490960905,4868,11229,0.05,0.05,0.03,64
007052,gfc_2018_2020_expansion_amazon_bolivia_01_000064_001536,negative,gfc_2018_2020_expansion_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_bolivia_01.tif,1536,64,0.058807373046875,0.006746237675142709,26,3854,0.05,0.05,0.03,64
007053,gfc_2018_2020_expansion_boreal_siberia_01_003776_002432,negative,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,2432,3776,0.06451416015625,0.0,0,4228,0.05,0.05,0.03,64
007054,gfc_2018_2020_expansion_se_asia_borneo_03_005568_000832,positive,gfc_2018_2020_expansion_se_asia_borneo_03,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_borneo_03.tif,832,5568,0.1090087890625,0.9230123180291153,6594,7144,0.05,0.05,0.03,64
007055,gfc_2018_2020_expansion_congo_cameroon_01_004928_003584,positive,gfc_2018_2020_expansion_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_congo_cameroon_01.tif,3584,4928,0.057373046875,0.4194148936170213,1577,3760,0.05,0.05,0.03,64
007056,gfc_2018_2020_expansion_congo_caf_01_005312_005888,positive,gfc_2018_2020_expansion_congo_caf_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_congo_caf_01.tif,5888,5312,0.1048583984375,0.4254947613504074,2924,6872,0.05,0.05,0.03,64
007057,gfc_2018_2020_expansion_temperate_china_01_002752_002048,positive,gfc_2018_2020_expansion_temperate_china_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_temperate_china_01.tif,2048,2752,0.0594482421875,0.2646303901437372,1031,3896,0.05,0.05,0.03,64
007058,gfc_2018_2020_expansion_congo_angola_01_003712_004608,positive,gfc_2018_2020_expansion_congo_angola_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_congo_angola_01.tif,4608,3712,0.075836181640625,0.33661971830985915,1673,4970,0.05,0.05,0.03,64
007059,gfc_2018_2020_expansion_amazon_guiana_01_000128_005440,negative,gfc_2018_2020_expansion_amazon_guiana_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_guiana_01.tif,5440,128,0.1122894287109375,0.0019024323957059384,14,7359,0.05,0.05,0.03,64
007060,gfc_2018_2020_expansion_boreal_siberia_01_001920_000960,positive,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,960,1920,0.06756591796875,0.0535230352303523,237,4428,0.05,0.05,0.03,64
007061,gfc_2018_2020_amazon_02_004096_005568,positive,gfc_2018_2020_amazon_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_02.tif,5568,4096,0.1220245361328125,0.5223208703263724,4177,7997,0.05,0.05,0.03,64
007062,gfc_2018_2020_amazon_01_001856_002304,positive,gfc_2018_2020_amazon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_01.tif,2304,1856,0.1432952880859375,0.33127462464061336,3111,9391,0.05,0.05,0.03,64
007063,gfc_2018_2020_borneo_01_006144_005824,positive,gfc_2018_2020_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_01.tif,5824,6144,0.05462646484375,0.27206703910614527,974,3580,0.05,0.05,0.03,64
007064,gfc_2018_2020_expansion_boreal_siberia_01_001472_003776,negative,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,3776,1472,0.0659637451171875,0.0013879250520471894,6,4323,0.05,0.05,0.03,64
007065,gfc_2018_2020_expansion_amazon_bolivia_01_000576_005888,negative,gfc_2018_2020_expansion_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_bolivia_01.tif,5888,576,0.111114501953125,0.0,0,7282,0.05,0.05,0.03,64
007066,gfc_2018_2020_expansion_amazon_bolivia_01_000448_005888,negative,gfc_2018_2020_expansion_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_bolivia_01.tif,5888,448,0.0980072021484375,0.0,0,6423,0.05,0.05,0.03,64
007067,gfc_2018_2020_borneo_01_004864_005952,positive,gfc_2018_2020_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_01.tif,5952,4864,0.0572662353515625,0.4492406075139888,1686,3753,0.05,0.05,0.03,64
007068,gfc_2018_2020_borneo_01_003584_006848,negative,gfc_2018_2020_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_01.tif,6848,3584,0.059814453125,0.0,0,3920,0.05,0.05,0.03,64
007069,gfc_2018_2020_expansion_se_asia_myanmar_01_006464_006912,positive,gfc_2018_2020_expansion_se_asia_myanmar_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_myanmar_01.tif,6912,6464,0.0524139404296875,0.3490538573508006,1199,3435,0.05,0.05,0.03,64
007070,gfc_2018_2020_expansion_se_asia_borneo_03_004480_003584,positive,gfc_2018_2020_expansion_se_asia_borneo_03,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_borneo_03.tif,3584,4480,0.0721435546875,0.43083756345177665,2037,4728,0.05,0.05,0.03,64
007071,gfc_2018_2020_borneo_02_004864_003776,negative,gfc_2018_2020_borneo_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_02.tif,3776,4864,0.190826416015625,0.002878618263233648,36,12506,0.05,0.05,0.03,64
007072,gfc_2018_2020_expansion_amazon_bolivia_01_001472_004928,negative,gfc_2018_2020_expansion_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_bolivia_01.tif,4928,1472,0.1799774169921875,0.012123781263247138,143,11795,0.05,0.05,0.03,64
007073,gfc_2018_2020_expansion_central_america_01_005504_005568,positive,gfc_2018_2020_expansion_central_america_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_central_america_01.tif,5568,5504,0.0518951416015625,0.20435166127609528,695,3401,0.05,0.05,0.03,64
007074,gfc_2018_2020_expansion_se_asia_borneo_03_006720_005376,negative,gfc_2018_2020_expansion_se_asia_borneo_03,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_borneo_03.tif,5376,6720,0.1624298095703125,0.006763738844527948,72,10645,0.05,0.05,0.03,64
007075,gfc_2018_2020_expansion_se_asia_papua_01_002752_001152,positive,gfc_2018_2020_expansion_se_asia_papua_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_papua_01.tif,1152,2752,0.0707244873046875,0.5648327939590075,2618,4635,0.05,0.05,0.03,64
007076,gfc_2018_2020_expansion_boreal_canada_01_006656_000832,negative,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,832,6656,0.108642578125,0.0,0,7120,0.05,0.05,0.03,64
007077,gfc_2018_2020_expansion_se_asia_myanmar_01_004480_004096,positive,gfc_2018_2020_expansion_se_asia_myanmar_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_myanmar_01.tif,4096,4480,0.060943603515625,0.3242363545317977,1295,3994,0.05,0.05,0.03,64
007078,gfc_2018_2020_expansion_se_asia_borneo_03_006528_004032,positive,gfc_2018_2020_expansion_se_asia_borneo_03,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_borneo_03.tif,4032,6528,0.1952056884765625,0.30837176580942705,3945,12793,0.05,0.05,0.03,64
007079,gfc_2018_2020_expansion_congo_angola_01_007168_000128,positive,gfc_2018_2020_expansion_congo_angola_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_congo_angola_01.tif,128,7168,0.17724609375,0.2927858126721763,3401,11616,0.05,0.05,0.03,64
007080,gfc_2018_2020_expansion_amazon_bolivia_01_002112_001536,negative,gfc_2018_2020_expansion_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_bolivia_01.tif,1536,2112,0.1514129638671875,0.026100977526957572,259,9923,0.05,0.05,0.03,64
007081,gfc_2018_2020_expansion_boreal_canada_01_004736_004544,negative,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,4544,4736,0.13336181640625,0.005491990846681922,48,8740,0.05,0.05,0.03,64
007082,gfc_2018_2020_expansion_congo_caf_01_001344_005760,positive,gfc_2018_2020_expansion_congo_caf_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_congo_caf_01.tif,5760,1344,0.1098785400390625,0.31356756006110265,2258,7201,0.05,0.05,0.03,64
007083,gfc_2018_2020_expansion_mexico_yucatan_01_003520_004288,positive,gfc_2018_2020_expansion_mexico_yucatan_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_mexico_yucatan_01.tif,4288,3520,0.0675201416015625,0.4768361581920904,2110,4425,0.05,0.05,0.03,64
007084,gfc_2018_2020_expansion_madagascar_east_01_000000_005376,positive,gfc_2018_2020_expansion_madagascar_east_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_madagascar_east_01.tif,5376,0,0.068572998046875,0.255896751223854,1150,4494,0.05,0.05,0.03,64
007085,gfc_2018_2020_borneo_01_006912_006848,positive,gfc_2018_2020_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_01.tif,6848,6912,0.072235107421875,0.2175749894381073,1030,4734,0.05,0.05,0.03,64
007086,gfc_2018_2020_expansion_amazon_colombia_01_002048_004800,positive,gfc_2018_2020_expansion_amazon_colombia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_colombia_01.tif,4800,2048,0.06396484375,0.47208969465648853,1979,4192,0.05,0.05,0.03,64
007087,gfc_2018_2020_expansion_se_asia_borneo_03_000704_006848,positive,gfc_2018_2020_expansion_se_asia_borneo_03,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_se_asia_borneo_03.tif,6848,704,0.058624267578125,0.4622592399791775,1776,3842,0.05,0.05,0.03,64
007088,gfc_2018_2020_expansion_central_america_01_007168_004800,positive,gfc_2018_2020_expansion_central_america_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_central_america_01.tif,4800,7168,0.065765380859375,0.4777262180974478,2059,4310,0.05,0.05,0.03,64
007089,gfc_2018_2020_borneo_02_003200_006528,positive,gfc_2018_2020_borneo_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_02.tif,6528,3200,0.1462554931640625,0.2756390193009911,2642,9585,0.05,0.05,0.03,64
007090,gfc_2018_2020_borneo_02_006016_002432,positive,gfc_2018_2020_borneo_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_02.tif,2432,6016,0.0700836181640625,0.16220335292836927,745,4593,0.05,0.05,0.03,64
007091,gfc_2018_2020_expansion_temperate_china_01_005376_005312,positive,gfc_2018_2020_expansion_temperate_china_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_temperate_china_01.tif,5312,5376,0.0572509765625,0.44269722814498935,1661,3752,0.05,0.05,0.03,64
007092,gfc_2018_2020_expansion_boreal_canada_01_006464_005632,negative,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,5632,6464,0.057952880859375,0.0028962611901000527,11,3798,0.05,0.05,0.03,64
007093,gfc_2018_2020_expansion_andes_cloudforest_01_005888_003200,positive,gfc_2018_2020_expansion_andes_cloudforest_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_andes_cloudforest_01.tif,3200,5888,0.0570831298828125,0.35525260625501204,1329,3741,0.05,0.05,0.03,64
007094,gfc_2018_2020_expansion_congo_caf_01_003520_006016,positive,gfc_2018_2020_expansion_congo_caf_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_congo_caf_01.tif,6016,3520,0.08221435546875,0.47216035634743875,2544,5388,0.05,0.05,0.03,64
007095,gfc_2018_2020_expansion_amazon_guiana_01_000448_004608,negative,gfc_2018_2020_expansion_amazon_guiana_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_guiana_01.tif,4608,448,0.201995849609375,0.0076295512917359115,101,13238,0.05,0.05,0.03,64
007096,gfc_2018_2020_expansion_congo_angola_01_005888_000512,positive,gfc_2018_2020_expansion_congo_angola_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_congo_angola_01.tif,512,5888,0.0653839111328125,0.28144690781796966,1206,4285,0.05,0.05,0.03,64
007097,gfc_2018_2020_expansion_amazon_bolivia_01_002688_002048,negative,gfc_2018_2020_expansion_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_bolivia_01.tif,2048,2688,0.073272705078125,0.022074135776759683,106,4802,0.05,0.05,0.03,64
007098,gfc_2018_2020_expansion_boreal_siberia_01_001856_002816,negative,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,2816,1856,0.0969696044921875,0.007395751376868607,47,6355,0.05,0.05,0.03,64
007099,gfc_2018_2020_expansion_amazon_bolivia_01_000384_007104,negative,gfc_2018_2020_expansion_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_bolivia_01.tif,7104,384,0.091644287109375,0.004662004662004662,28,6006,0.05,0.05,0.03,64
007100,gfc_2018_2020_expansion_temperate_china_01_001920_004736,positive,gfc_2018_2020_expansion_temperate_china_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_temperate_china_01.tif,4736,1920,0.0502471923828125,0.5232310962648041,1723,3293,0.05,0.05,0.03,64
007101,gfc_2018_2020_expansion_boreal_canada_01_006272_000320,positive,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,320,6272,0.1002655029296875,0.10881144422462334,715,6571,0.05,0.05,0.03,64
007102,gfc_2018_2020_expansion_boreal_siberia_01_002048_006336,negative,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,6336,2048,0.05157470703125,0.0,0,3380,0.05,0.05,0.03,64
007103,gfc_2018_2020_expansion_temperate_china_01_001856_003456,positive,gfc_2018_2020_expansion_temperate_china_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_temperate_china_01.tif,3456,1856,0.071258544921875,0.15139186295503212,707,4670,0.05,0.05,0.03,64
007104,gfc_2018_2020_borneo_02_004544_003264,positive,gfc_2018_2020_borneo_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_02.tif,3264,4544,0.0981597900390625,0.3051453443183585,1963,6433,0.05,0.05,0.03,64
007105,gfc_2018_2020_borneo_01_000832_005376,positive,gfc_2018_2020_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_borneo_01.tif,5376,832,0.0512847900390625,0.4632549836358227,1557,3361,0.05,0.05,0.03,64
007106,gfc_2018_2020_expansion_central_america_01_002368_004736,positive,gfc_2018_2020_expansion_central_america_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_central_america_01.tif,4736,2368,0.2528228759765625,0.08823706922566238,1462,16569,0.05,0.05,0.03,64
007107,gfc_2018_2020_amazon_01_001856_003200,negative,gfc_2018_2020_amazon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_01.tif,3200,1856,0.1549835205078125,0.003938170719700699,40,10157,0.05,0.05,0.03,64
007108,gfc_2018_2020_expansion_boreal_siberia_01_004224_003008,positive,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,3008,4224,0.0916290283203125,0.27443796835970025,1648,6005,0.05,0.05,0.03,64
007109,gfc_2018_2020_amazon_02_004736_001152,negative,gfc_2018_2020_amazon_02,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_02.tif,1152,4736,0.07952880859375,0.02858787413660783,149,5212,0.05,0.05,0.03,64
007110,gfc_2018_2020_expansion_congo_cameroon_01_006976_004096,positive,gfc_2018_2020_expansion_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_congo_cameroon_01.tif,4096,6976,0.06158447265625,0.3010406342913776,1215,4036,0.05,0.05,0.03,64
007111,gfc_2018_2020_expansion_boreal_siberia_01_001984_002816,negative,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,2816,1984,0.1351165771484375,0.0,0,8855,0.05,0.05,0.03,64
007112,gfc_2018_2020_expansion_boreal_siberia_01_007168_002368,positive,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,2368,7168,0.13323974609375,0.6428080622995878,5613,8732,0.05,0.05,0.03,64
007113,gfc_2018_2020_expansion_amazon_guiana_01_000064_003584,negative,gfc_2018_2020_expansion_amazon_guiana_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_guiana_01.tif,3584,64,0.0541229248046875,0.004510854243022272,16,3547,0.05,0.05,0.03,64
007114,gfc_2018_2020_expansion_boreal_siberia_01_000000_006592,negative,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,6592,0,0.058624267578125,0.0005205622071837585,2,3842,0.05,0.05,0.03,64
007115,gfc_2018_2020_expansion_boreal_siberia_01_003200_003264,positive,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,3264,3200,0.591156005859375,0.6181663311135203,23949,38742,0.05,0.05,0.03,64
007116,gfc_2018_2020_expansion_boreal_siberia_01_000000_006848,negative,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,6848,0,0.0591583251953125,0.0,0,3877,0.05,0.05,0.03,64
007117,gfc_2018_2020_expansion_boreal_siberia_01_006400_003200,positive,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,3200,6400,0.126983642578125,0.6589762076423936,5484,8322,0.05,0.05,0.03,64
007118,gfc_2018_2020_expansion_madagascar_east_01_002944_003328,positive,gfc_2018_2020_expansion_madagascar_east_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_madagascar_east_01.tif,3328,2944,0.050445556640625,0.4355716878402904,1440,3306,0.05,0.05,0.03,64
007119,gfc_2018_2020_expansion_mexico_yucatan_01_007168_003072,positive,gfc_2018_2020_expansion_mexico_yucatan_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_mexico_yucatan_01.tif,3072,7168,0.055938720703125,0.5370976541189307,1969,3666,0.05,0.05,0.03,64
007120,gfc_2018_2020_expansion_congo_caf_01_003136_006400,positive,gfc_2018_2020_expansion_congo_caf_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_congo_caf_01.tif,6400,3136,0.0934600830078125,0.3082448979591837,1888,6125,0.05,0.05,0.03,64
007121,gfc_2018_2020_expansion_boreal_canada_01_005376_003520,negative,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,3520,5376,0.1300811767578125,0.0008211143695014663,7,8525,0.05,0.05,0.03,64
007122,gfc_2018_2020_expansion_mexico_yucatan_01_001536_002368,negative,gfc_2018_2020_expansion_mexico_yucatan_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_mexico_yucatan_01.tif,2368,1536,0.1503448486328125,0.0040596772556581754,40,9853,0.05,0.05,0.03,64
007123,gfc_2018_2020_expansion_boreal_siberia_01_004416_000384,positive,gfc_2018_2020_expansion_boreal_siberia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_siberia_01.tif,384,4416,0.1840362548828125,0.14103308183401045,1701,12061,0.05,0.05,0.03,64
007124,gfc_2018_2020_amazon_01_002688_003712,positive,gfc_2018_2020_amazon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports/gfc_2018_2020_amazon_01.tif,3712,2688,0.2374267578125,0.17712082262210796,2756,15560,0.05,0.05,0.03,64
007125,gfc_2018_2020_expansion_boreal_canada_01_000640_003200,negative,gfc_2018_2020_expansion_boreal_canada_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_boreal_canada_01.tif,3200,640,0.0573272705078125,0.0,0,3757,0.05,0.05,0.03,64
007126,gfc_2018_2020_expansion_amazon_bolivia_01_003072_004096,negative,gfc_2018_2020_expansion_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_bolivia_01.tif,4096,3072,0.085418701171875,0.001607717041800643,9,5598,0.05,0.05,0.03,64
007127,gfc_2018_2020_expansion_amazon_bolivia_01_005248_000064,negative,gfc_2018_2020_expansion_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/GEE_exports_expansion/gfc_2018_2020_expansion_amazon_bolivia_01.tif,64,5248,0.0511016845703125,0.0,0,3349,0.05,0.05,0.03,64
